Order_Date,Region,Category,Sub_Category,Product_Name,Price,Cost,Quantity,Revenue,Profit,Inventory_Days
2023-08-31,East,Grocery,Dairy,Dairy Product 1254,24.79,15.79,7,173.53,63.0,55
2023-08-31,South,Office Supplies,Pens,Pens Product 2852,178.01,154.99,16,2848.16,368.3199999999997,109
2023-04-30,East,Office Supplies,Binders,Binders Product 7958,455.66,303.46,13,5923.58,1978.6000000000006,46
2023-07-31,South,Furniture,Storage,Storage Product 8149,439.96,294.62,18,7919.28,2616.1199999999994,115
2023-10-31,South,Furniture,Storage,Storage Product 2688,436.66,358.9,14,6113.240000000001,1088.6400000000008,27
2023-09-30,South,Furniture,Chairs,Chairs Product 4205,491.2,305.56,15,7368.0,2784.6,108
2023-10-31,West,Electronics,Accessories,Accessories Product 5042,452.15,396.35,8,3617.2,446.39999999999964,23
2023-09-30,North,Electronics,Phones,Phones Product 6943,356.65,273.84,1,356.65,82.81,41
2023-02-28,North,Clothing,Kids,Kids Product 5016,353.73,300.93,16,5659.68,844.8000000000002,76
2023-12-31,West,Grocery,Snacks,Snacks Product 1398,414.55,384.65,1,414.55,29.900000000000034,106
2023-04-30,North,Electronics,Laptops,Laptops Product 6766,250.4,169.23,13,3255.2000000000003,1055.2100000000003,77
2023-01-31,East,Clothing,Men,Men Product 6582,129.48,91.19,10,1294.8,382.8999999999999,43
2023-09-30,East,Clothing,Men,Men Product 7659,175.11,123.2,3,525.33,155.73000000000002,77
2023-11-30,South,Clothing,Kids,Kids Product 2769,41.87,39.41,13,544.31,31.98000000000001,53
2023-12-31,East,Clothing,Kids,Kids Product 4036,367.94,250.06,14,5151.16,1650.32,85
2023-05-31,West,Grocery,Dairy,Dairy Product 9420,460.61,423.87,12,5527.32,440.8800000000001,68
2023-06-30,South,Office Supplies,Pens,Pens Product 1989,123.16,78.14,4,492.64,180.07999999999998,103
2023-01-31,East,Grocery,Snacks,Snacks Product 7360,168.53,151.65,18,3033.54,303.8399999999999,44
2023-11-30,North,Electronics,Accessories,Accessories Product 4865,100.95,88.56,10,1009.5,123.9,118
2023-05-31,North,Office Supplies,Pens,Pens Product 3746,378.17,275.88,9,3403.53,920.6100000000001,49
2023-08-31,West,Grocery,Snacks,Snacks Product 4746,363.71,344.68,11,4000.81,209.3299999999997,25
2023-04-30,East,Grocery,Snacks,Snacks Product 3394,171.33,108.07,2,342.66,126.52000000000004,85
2023-07-31,East,Grocery,Beverages,Beverages Product 8275,298.67,273.09,12,3584.04,306.9600000000005,104
2023-01-31,South,Electronics,Phones,Phones Product 9586,56.54,40.27,4,226.16,65.07999999999998,60
2023-09-30,South,Electronics,Laptops,Laptops Product 7006,459.34,350.82,9,4134.0599999999995,976.6799999999998,101
2023-06-30,West,Office Supplies,Pens,Pens Product 3954,201.95,162.82,6,1211.6999999999998,234.77999999999997,12
2023-02-28,West,Grocery,Dairy,Dairy Product 2343,28.51,26.86,8,228.08,13.200000000000017,15
2023-09-30,South,Furniture,Tables,Tables Product 7542,275.08,250.96,3,825.24,72.35999999999993,14
2023-09-30,West,Furniture,Storage,Storage Product 2010,72.4,66.36,5,362.0,30.20000000000003,104
2023-06-30,North,Grocery,Dairy,Dairy Product 4839,412.36,279.86,16,6597.76,2120.0,18
2023-02-28,South,Clothing,Men,Men Product 6758,44.7,33.08,18,804.6,209.16000000000008,25
2023-11-30,West,Grocery,Beverages,Beverages Product 1458,259.97,216.73,2,519.94,86.48000000000008,105
2023-01-31,East,Clothing,Women,Women Product 7298,175.95,152.19,15,2639.25,356.39999999999986,46
2023-07-31,South,Clothing,Kids,Kids Product 1938,111.35,91.11,7,779.4499999999999,141.67999999999995,105
2023-11-30,East,Clothing,Women,Women Product 3926,204.05,192.65,10,2040.5,114.00000000000006,72
2023-10-31,East,Furniture,Storage,Storage Product 7587,366.04,284.93,14,5124.56,1135.5400000000002,84
2023-06-30,East,Electronics,Laptops,Laptops Product 4656,291.71,196.71,3,875.1299999999999,284.9999999999999,75
2023-02-28,North,Clothing,Kids,Kids Product 5945,340.37,252.04,6,2042.22,529.98,16
2023-03-31,South,Grocery,Dairy,Dairy Product 2853,130.49,100.07,12,1565.88,365.0400000000002,97
2023-08-31,North,Furniture,Chairs,Chairs Product 7401,25.86,20.82,17,439.62,85.67999999999998,59
2023-03-31,West,Clothing,Men,Men Product 3021,44.14,33.29,14,617.96,151.90000000000003,54
2023-07-31,South,Clothing,Men,Men Product 1713,372.85,336.24,5,1864.25,183.05000000000007,34
2023-05-31,East,Electronics,Laptops,Laptops Product 9129,68.15,41.58,14,954.1000000000001,371.98000000000013,17
2023-02-28,West,Clothing,Kids,Kids Product 4039,381.88,268.84,10,3818.8,1130.4,10
2023-04-30,East,Office Supplies,Binders,Binders Product 6239,141.08,125.14,18,2539.44,286.9200000000002,54
2023-11-30,South,Clothing,Women,Women Product 7609,440.04,310.19,1,440.04,129.85000000000002,28
2023-05-31,East,Clothing,Women,Women Product 7723,293.56,197.39,2,587.12,192.34000000000003,31
2023-08-31,South,Electronics,Laptops,Laptops Product 8017,440.59,393.23,10,4405.9,473.59999999999957,54
2023-05-31,South,Furniture,Tables,Tables Product 4600,112.45,85.31,17,1911.65,461.38,81
2023-08-31,North,Electronics,Laptops,Laptops Product 7337,248.85,161.33,7,1741.95,612.6399999999999,36
2023-10-31,South,Furniture,Tables,Tables Product 7059,194.64,159.58,3,583.92,105.17999999999992,23
2023-06-30,West,Grocery,Beverages,Beverages Product 1037,379.07,300.86,6,2274.42,469.2599999999999,59
2023-12-31,East,Electronics,Laptops,Laptops Product 9276,28.62,23.24,1,28.62,5.380000000000003,17
2023-05-31,South,Clothing,Men,Men Product 7056,45.61,38.77,1,45.61,6.839999999999996,61
2023-10-31,North,Grocery,Dairy,Dairy Product 9707,135.7,83.95,13,1764.1,672.7499999999998,85
2023-10-31,North,Grocery,Dairy,Dairy Product 5852,485.04,376.34,13,6305.52,1413.1000000000006,102
2023-09-30,East,Electronics,Accessories,Accessories Product 3054,294.86,213.22,17,5012.62,1387.8800000000003,40
2023-03-31,East,Furniture,Storage,Storage Product 9313,432.35,333.82,14,6052.900000000001,1379.4200000000005,59
2023-09-30,South,Furniture,Chairs,Chairs Product 9128,172.17,113.48,6,1033.02,352.1399999999999,91
2023-08-31,East,Clothing,Men,Men Product 9306,238.64,164.65,9,2147.7599999999998,665.9099999999999,21
2023-09-30,South,Office Supplies,Paper,Paper Product 7437,241.82,227.07,14,3385.48,206.5,55
2023-08-31,South,Grocery,Beverages,Beverages Product 2359,29.18,27.07,16,466.88,33.75999999999999,23
2023-08-31,West,Electronics,Phones,Phones Product 1064,26.26,16.72,1,26.26,9.540000000000003,113
2023-01-31,North,Electronics,Accessories,Accessories Product 2238,301.95,214.41,14,4227.3,1225.56,13
2023-01-31,West,Office Supplies,Paper,Paper Product 8177,211.41,183.33,12,2536.92,336.9599999999998,74
2023-01-31,South,Furniture,Storage,Storage Product 5190,68.43,63.19,9,615.8700000000001,47.16000000000008,30
2023-06-30,East,Office Supplies,Pens,Pens Product 3774,201.47,173.12,9,1813.23,255.14999999999995,84
2023-03-31,East,Clothing,Women,Women Product 7403,114.82,85.68,7,803.74,203.9799999999999,117
2023-06-30,North,Furniture,Tables,Tables Product 9770,196.04,178.55,10,1960.3999999999999,174.8999999999998,105
2023-11-30,North,Furniture,Storage,Storage Product 5911,303.6,192.33,5,1518.0,556.35,33
2023-12-31,East,Clothing,Women,Women Product 6892,144.26,112.06,9,1298.34,289.7999999999999,105
2023-06-30,West,Grocery,Snacks,Snacks Product 7222,343.04,247.99,5,1715.2,475.25000000000006,25
2023-10-31,East,Grocery,Dairy,Dairy Product 2878,14.07,13.22,8,112.56,6.799999999999997,104
2023-07-31,East,Office Supplies,Binders,Binders Product 5270,456.91,305.27,1,456.91,151.64000000000004,61
2023-01-31,West,Furniture,Tables,Tables Product 7566,177.87,113.29,7,1245.0900000000001,452.06,107
2023-09-30,North,Clothing,Kids,Kids Product 2594,181.5,162.63,1,181.5,18.870000000000005,42
2023-11-30,West,Furniture,Chairs,Chairs Product 9338,397.07,247.17,9,3573.63,1349.1000000000001,20
2023-07-31,South,Electronics,Laptops,Laptops Product 6257,253.39,186.94,6,1520.34,398.69999999999993,41
2023-11-30,South,Electronics,Laptops,Laptops Product 8931,175.29,144.02,9,1577.61,281.42999999999984,81
2023-09-30,North,Furniture,Chairs,Chairs Product 4412,147.96,132.32,5,739.8000000000001,78.20000000000007,44
2023-09-30,West,Office Supplies,Paper,Paper Product 5960,377.95,235.23,3,1133.85,428.15999999999997,79
2023-02-28,East,Grocery,Dairy,Dairy Product 5823,291.34,225.87,6,1748.04,392.8199999999998,75
2023-12-31,North,Electronics,Phones,Phones Product 6546,440.61,369.52,1,440.61,71.09000000000003,99
2023-12-31,South,Electronics,Phones,Phones Product 3500,72.9,53.48,12,874.8000000000001,233.0400000000001,113
2023-03-31,North,Furniture,Chairs,Chairs Product 8630,322.44,227.76,18,5803.92,1704.2400000000002,45
2023-10-31,East,Office Supplies,Pens,Pens Product 7155,116.46,109.46,5,582.3,35.0,61
2023-04-30,West,Clothing,Kids,Kids Product 1751,202.28,149.74,17,3438.76,893.1799999999998,60
2023-09-30,South,Electronics,Phones,Phones Product 6796,353.48,327.85,6,2120.88,153.77999999999997,42
2023-10-31,East,Office Supplies,Paper,Paper Product 7900,430.8,356.76,7,3015.6,518.2800000000002,30
2023-04-30,East,Furniture,Chairs,Chairs Product 9433,477.9,367.59,8,3823.2,882.48,113
2023-10-31,West,Grocery,Snacks,Snacks Product 8387,260.39,170.24,16,4166.24,1442.3999999999996,50
2023-05-31,West,Electronics,Accessories,Accessories Product 5517,350.53,248.15,2,701.06,204.75999999999993,45
2023-11-30,South,Office Supplies,Paper,Paper Product 2154,83.34,56.61,15,1250.1000000000001,400.95000000000005,71
2023-05-31,East,Grocery,Dairy,Dairy Product 4269,400.73,330.69,3,1202.19,210.12000000000006,80
2023-03-31,North,Furniture,Tables,Tables Product 4194,170.09,147.1,18,3061.62,413.82000000000016,50
2023-02-28,South,Furniture,Storage,Storage Product 4649,117.68,73.28,16,1882.88,710.4000000000001,76
2023-05-31,North,Clothing,Women,Women Product 2299,168.48,131.53,2,336.96,73.89999999999998,107
2023-09-30,West,Furniture,Chairs,Chairs Product 8146,275.63,239.23,12,3307.56,436.80000000000007,52
2023-02-28,East,Office Supplies,Paper,Paper Product 3482,194.12,183.22,15,2911.8,163.50000000000009,52
2023-05-31,South,Furniture,Storage,Storage Product 8028,87.27,68.13,7,610.89,133.98000000000002,20
2023-07-31,East,Furniture,Chairs,Chairs Product 6970,306.0,189.44,15,4590.0,1748.4,87
2023-02-28,West,Clothing,Men,Men Product 3755,415.96,392.33,15,6239.4,354.44999999999993,39
2023-10-31,North,Grocery,Beverages,Beverages Product 1684,286.95,212.71,4,1147.8,296.9599999999999,94
2023-04-30,North,Grocery,Dairy,Dairy Product 6893,53.73,33.72,5,268.65,100.04999999999998,41
2023-05-31,North,Furniture,Chairs,Chairs Product 2736,343.14,283.1,8,2745.12,480.3199999999997,69
2023-04-30,East,Grocery,Dairy,Dairy Product 4048,310.43,243.95,11,3414.73,731.2800000000002,46
2023-03-31,East,Grocery,Dairy,Dairy Product 7811,391.51,268.99,1,391.51,122.51999999999998,12
2023-06-30,South,Office Supplies,Binders,Binders Product 2466,39.17,31.47,14,548.38,107.80000000000004,23
2023-09-30,West,Electronics,Accessories,Accessories Product 7322,190.97,121.18,19,3628.43,1326.0099999999998,35
2023-12-31,East,Grocery,Beverages,Beverages Product 9388,422.56,387.66,19,8028.64,663.0999999999996,105
2023-08-31,East,Clothing,Men,Men Product 6176,249.93,184.15,18,4498.74,1184.04,91
2023-03-31,West,Office Supplies,Paper,Paper Product 3089,243.19,185.98,4,972.76,228.84000000000003,13
2023-01-31,North,Electronics,Accessories,Accessories Product 8383,448.8,405.35,11,4936.8,477.9499999999999,12
2023-08-31,North,Electronics,Laptops,Laptops Product 5552,50.03,32.39,7,350.21000000000004,123.48,33
2023-09-30,South,Office Supplies,Binders,Binders Product 4317,470.91,315.79,10,4709.1,1551.2,45
2023-05-31,North,Electronics,Laptops,Laptops Product 8775,291.81,250.48,8,2334.48,330.6400000000001,115
2023-05-31,West,Grocery,Dairy,Dairy Product 6288,115.51,98.49,7,808.57,119.14000000000007,30
2023-02-28,South,Electronics,Laptops,Laptops Product 2300,143.68,94.17,14,2011.52,693.1400000000001,86
2023-08-31,North,Furniture,Tables,Tables Product 4934,295.65,184.58,1,295.65,111.06999999999996,61
2023-03-31,West,Furniture,Storage,Storage Product 3418,462.87,359.58,15,6943.05,1549.3500000000004,61
2023-08-31,East,Clothing,Women,Women Product 1944,223.19,175.74,6,1339.1399999999999,284.69999999999993,70
2023-01-31,West,Grocery,Snacks,Snacks Product 6885,117.03,94.92,6,702.1800000000001,132.66,66
2023-08-31,South,Furniture,Storage,Storage Product 3607,384.02,330.61,14,5376.28,747.7399999999996,70
2023-01-31,East,Grocery,Snacks,Snacks Product 9491,461.48,380.2,14,6460.72,1137.9200000000005,24
2023-10-31,West,Clothing,Women,Women Product 8101,262.32,232.13,2,524.64,60.379999999999995,109
2023-03-31,West,Grocery,Snacks,Snacks Product 5000,369.13,235.52,10,3691.3,1336.1,17
2023-03-31,South,Furniture,Tables,Tables Product 5671,439.74,291.7,8,3517.92,1184.3200000000002,100
2023-10-31,East,Furniture,Storage,Storage Product 6465,458.82,400.31,17,7799.94,994.6699999999998,117
2023-09-30,North,Office Supplies,Paper,Paper Product 9898,94.5,57.39,9,850.5,333.99,66
2023-12-31,North,Furniture,Tables,Tables Product 6023,170.36,115.22,3,511.08000000000004,165.42000000000004,96
2023-02-28,East,Furniture,Chairs,Chairs Product 3282,239.35,163.13,3,718.05,228.66,78
2023-01-31,South,Clothing,Kids,Kids Product 2223,101.42,92.61,10,1014.2,88.10000000000002,103
2023-09-30,East,Office Supplies,Paper,Paper Product 4299,77.16,50.97,5,385.79999999999995,130.95,14
2023-10-31,West,Electronics,Phones,Phones Product 6027,337.01,262.84,1,337.01,74.17000000000002,38
2023-05-31,North,Clothing,Men,Men Product 4123,310.51,269.08,19,5899.69,787.1700000000001,21
2023-02-28,North,Electronics,Accessories,Accessories Product 5117,413.26,332.8,3,1239.78,241.37999999999994,38
2023-02-28,South,Clothing,Men,Men Product 4859,97.35,89.91,15,1460.25,111.59999999999997,30
2023-01-31,North,Office Supplies,Paper,Paper Product 1594,401.52,246.01,14,5621.28,2177.14,68
2023-01-31,South,Furniture,Tables,Tables Product 4020,89.61,72.61,7,627.27,119.0,106
2023-11-30,North,Clothing,Women,Women Product 5780,197.04,144.07,1,197.04,52.97,113
2023-06-30,West,Grocery,Snacks,Snacks Product 1615,414.22,282.9,6,2485.32,787.9200000000003,63
2023-04-30,East,Grocery,Snacks,Snacks Product 9109,37.19,22.35,4,148.76,59.359999999999985,14
2023-11-30,South,Office Supplies,Paper,Paper Product 1109,212.91,173.5,16,3406.56,630.56,26
2023-12-31,East,Office Supplies,Paper,Paper Product 1958,165.9,108.18,6,995.4000000000001,346.32,77
2023-03-31,West,Furniture,Storage,Storage Product 9258,192.92,143.94,12,2315.04,587.7599999999999,61
2023-02-28,South,Office Supplies,Pens,Pens Product 7728,480.26,365.21,10,4802.6,1150.5,58
2023-08-31,East,Office Supplies,Pens,Pens Product 3298,146.46,136.22,18,2636.28,184.32000000000016,21
2023-11-30,East,Office Supplies,Paper,Paper Product 2501,173.77,116.91,15,2606.55,852.9000000000002,80
2023-02-28,East,Clothing,Men,Men Product 3391,173.78,162.65,19,3301.82,211.4699999999999,100
2023-11-30,North,Office Supplies,Paper,Paper Product 2120,270.32,240.59,14,3784.48,416.21999999999986,36
2023-12-31,West,Electronics,Laptops,Laptops Product 5750,268.21,212.89,12,3218.5199999999995,663.8399999999999,26
2023-04-30,West,Furniture,Tables,Tables Product 4457,255.77,231.04,15,3836.55,370.9500000000003,37
2023-10-31,East,Electronics,Laptops,Laptops Product 4178,49.3,42.54,19,936.6999999999999,128.43999999999997,90
2023-07-31,South,Electronics,Laptops,Laptops Product 3624,360.4,277.67,18,6487.2,1489.1399999999994,59
2023-04-30,East,Office Supplies,Pens,Pens Product 7345,15.37,13.99,14,215.17999999999998,19.319999999999986,88
2023-09-30,North,Electronics,Accessories,Accessories Product 2203,291.47,257.83,8,2331.76,269.12000000000035,95
2023-10-31,South,Electronics,Phones,Phones Product 1549,384.68,263.65,19,7308.92,2299.5700000000006,116
2023-06-30,North,Grocery,Dairy,Dairy Product 1658,358.69,330.48,12,4304.28,338.51999999999975,61
2023-04-30,East,Office Supplies,Pens,Pens Product 8735,402.34,305.07,18,7242.12,1750.8599999999997,73
2023-12-31,South,Clothing,Men,Men Product 3968,93.24,65.25,15,1398.6,419.8499999999999,85
2023-09-30,West,Office Supplies,Pens,Pens Product 7023,416.45,351.24,13,5413.849999999999,847.7299999999998,86
2023-06-30,West,Clothing,Men,Men Product 8607,426.22,347.6,12,5114.64,943.44,16
2023-04-30,East,Electronics,Laptops,Laptops Product 6412,271.53,205.92,8,2172.24,524.8799999999999,25
2023-07-31,South,Furniture,Tables,Tables Product 3224,298.8,238.66,14,4183.2,841.9600000000003,112
2023-12-31,South,Electronics,Phones,Phones Product 3808,320.14,272.77,1,320.14,47.370000000000005,30
2023-02-28,North,Office Supplies,Pens,Pens Product 4342,94.15,58.64,8,753.2,284.08000000000004,34
2023-09-30,North,Office Supplies,Binders,Binders Product 8002,237.43,144.51,10,2374.3,929.2000000000002,23
2023-01-31,West,Clothing,Men,Men Product 7732,470.71,396.58,4,1882.84,296.52,45
2023-02-28,East,Furniture,Chairs,Chairs Product 4544,396.94,350.97,16,6351.04,735.5199999999995,76
2023-05-31,East,Furniture,Chairs,Chairs Product 7125,424.86,316.59,12,5098.32,1299.2400000000005,30
2023-06-30,West,Clothing,Kids,Kids Product 3669,213.0,200.65,10,2130.0,123.49999999999994,27
2023-06-30,East,Office Supplies,Binders,Binders Product 9000,221.96,153.01,2,443.92,137.90000000000003,96
2023-06-30,North,Furniture,Chairs,Chairs Product 3402,156.71,111.76,7,1096.97,314.65000000000003,26
2023-01-31,West,Grocery,Snacks,Snacks Product 4613,278.15,219.78,9,2503.35,525.3299999999998,73
2023-09-30,North,Grocery,Dairy,Dairy Product 7716,284.66,268.57,14,3985.2400000000002,225.26000000000045,62
2023-06-30,South,Clothing,Kids,Kids Product 2658,30.71,24.73,15,460.65000000000003,89.7,69
2023-06-30,North,Office Supplies,Paper,Paper Product 7015,400.31,280.57,4,1601.24,478.96000000000004,33
2023-02-28,North,Electronics,Laptops,Laptops Product 7548,388.84,245.23,8,3110.72,1148.8799999999999,38
2023-08-31,North,Electronics,Phones,Phones Product 1361,472.77,300.3,15,7091.549999999999,2587.0499999999997,43
2023-04-30,West,Clothing,Women,Women Product 3172,184.62,123.13,15,2769.3,922.3500000000001,87
2023-02-28,East,Clothing,Women,Women Product 6965,484.74,408.75,17,8240.58,1291.8300000000002,32
2023-12-31,East,Office Supplies,Paper,Paper Product 8084,406.8,262.31,2,813.6,288.98,114
2023-04-30,North,Grocery,Dairy,Dairy Product 1543,220.04,195.5,15,3300.6,368.0999999999999,58
2023-06-30,North,Grocery,Snacks,Snacks Product 1348,455.43,427.8,13,5920.59,359.18999999999994,74
2023-08-31,South,Furniture,Storage,Storage Product 8309,244.85,209.36,4,979.4,141.95999999999992,82
2023-07-31,West,Office Supplies,Binders,Binders Product 3894,110.95,92.0,10,1109.5,189.50000000000003,108
2023-07-31,North,Electronics,Accessories,Accessories Product 4325,93.67,84.62,12,1124.04,108.59999999999997,32
2023-02-28,South,Furniture,Tables,Tables Product 8148,138.98,117.94,4,555.92,84.15999999999997,79
2023-08-31,North,Clothing,Kids,Kids Product 8649,476.99,333.24,7,3338.9300000000003,1006.25,36
2023-07-31,West,Furniture,Chairs,Chairs Product 7315,339.66,313.71,3,1018.98,77.85000000000014,77
2023-06-30,East,Grocery,Beverages,Beverages Product 2925,128.32,79.79,10,1283.1999999999998,485.29999999999984,15
